Order_ID,Order_Date,Customer,Product,Category,Region,Salesperson,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Profit_Margin,Month
ORD04097,2025-10-01,Customer_0232,Smart Sensor,IoT Devices,West,Arjun,17,5823.16,0.1,89094.35,60386.17,28708.18,0.3222,2025-10
ORD02290,2025-10-01,Customer_0237,Cloud Platform,Software,Central,Meera,6,34000.9,0.2,163204.32,61201.62,102002.7,0.625,2025-10
ORD02168,2025-10-01,Customer_0050,Data Logger,Data Solutions,West,Aarav,14,6151.15,0.25,64587.08,54253.14,10333.93,0.16,2025-10
ORD01832,2025-10-01,Customer_0336,Smart Meter,Energy Management,South,Priya,15,9274.96,0.1,125211.96,94604.59,30607.37,0.2444,2025-10
ORD02391,2025-10-01,Customer_0074,Smart Sensor,IoT Devices,North,Rahul,15,5264.51,0.05,75019.27,48170.27,26849.0,0.3579,2025-10
ORD03167,2025-10-01,Customer_0134,Smart Sensor,IoT Devices,South,Sneha,4,5017.96,0.1,18064.66,12243.82,5820.83,0.3222,2025-10
ORD01493,2025-10-01,Customer_0286,Analytics License,Software,South,Arjun,17,22914.59,0.05,370070.63,136341.81,233728.82,0.6316,2025-10
ORD04709,2025-10-01,Customer_0378,Smart Meter,Energy Management,South,Vikram,17,9348.52,0.2,127139.87,108068.89,19070.98,0.15,2025-10
ORD04788,2025-10-01,Customer_0252,Energy Monitor,Energy Management,North,Kavya,4,7380.24,0.2,23616.77,18893.41,4723.35,0.2,2025-10
ORD01827,2025-10-01,Customer_0413,Data Logger,Data Solutions,North,Ananya,19,7083.67,0.15,114401.27,84791.53,29609.74,0.2588,2025-10
ORD03111,2025-10-02,Customer_0063,Smart Sensor,IoT Devices,North,Rohan,14,5026.73,0.05,66855.51,42928.27,23927.23,0.3579,2025-10
ORD03210,2025-10-02,Customer_0296,Network Controller,Networking,North,Rahul,9,18640.96,0.05,159380.21,97305.81,62074.4,0.3895,2025-10
ORD00342,2025-10-02,Customer_0206,Communication Module,IoT Devices,North,Rohan,9,4485.15,0.25,30274.76,25027.14,5247.63,0.1733,2025-10
ORD01081,2025-10-02,Customer_0028,Smart Sensor,IoT Devices,Central,Priya,19,5440.26,0.0,103364.94,63052.61,40312.33,0.39,2025-10
ORD00343,2025-10-02,Customer_0437,Network Controller,Networking,Central,Sneha,15,18314.42,0.05,260980.48,159335.45,101645.03,0.3895,2025-10
ORD01069,2025-10-02,Customer_0331,Smart Meter,Energy Management,North,Ananya,19,7682.98,0.05,138677.79,99264.1,39413.69,0.2842,2025-10
ORD03115,2025-10-02,Customer_0467,Network Controller,Networking,West,Ananya,9,19657.1,0.1,159222.51,102610.06,56612.45,0.3556,2025-10
ORD03957,2025-10-02,Customer_0082,Network Controller,Networking,Central,Sneha,20,19420.03,0.05,368980.57,225272.35,143708.22,0.3895,2025-10
ORD01020,2025-10-02,Customer_0165,Advanced Meter,Energy Management,Central,Rohan,4,11721.25,0.2,37508.0,30475.25,7032.75,0.1875,2025-10
ORD01181,2025-10-02,Customer_0428,Smart Meter,Energy Management,North,Ananya,9,8799.19,0.15,67313.8,53851.04,13462.76,0.2,2025-10
ORD03669,2025-10-02,Customer_0289,Network Controller,Networking,South,Vikram,12,19080.43,0.1,206068.64,132799.79,73268.85,0.3556,2025-10
ORD03046,2025-10-02,Customer_0361,Energy Monitor,Energy Management,Central,Vikram,14,7288.45,0.1,91834.47,65304.51,26529.96,0.2889,2025-10
ORD01499,2025-10-02,Customer_0045,Energy Monitor,Energy Management,South,Rahul,5,7471.26,0.05,35488.48,23908.03,11580.45,0.3263,2025-10
ORD01853,2025-10-02,Customer_0376,Cloud Platform,Software,West,Arjun,12,36613.49,0.05,417393.79,131808.56,285585.22,0.6842,2025-10
ORD00401,2025-10-02,Customer_0074,Data Logger,Data Solutions,South,Sneha,17,7098.92,0.2,96545.31,76029.43,20515.88,0.2125,2025-10
ORD00622,2025-10-02,Customer_0027,IoT Gateway,IoT Devices,West,Sneha,13,15215.99,0.2,158246.3,118684.72,39561.57,0.25,2025-10
ORD03691,2025-10-02,Customer_0122,Advanced Meter,Energy Management,North,Kavya,19,13192.29,0.15,213055.48,162924.78,50130.7,0.2353,2025-10
ORD01957,2025-10-02,Customer_0476,Energy Monitor,Energy Management,West,Kavya,19,7634.77,0.2,116048.5,92838.8,23209.7,0.2,2025-10
ORD01745,2025-10-03,Customer_0151,Data Logger,Data Solutions,Central,Aarav,18,7019.14,0.0,126344.52,79597.05,46747.47,0.37,2025-10
ORD02113,2025-10-03,Customer_0475,Smart Meter,Energy Management,West,Rahul,2,9189.48,0.05,17460.01,12497.69,4962.32,0.2842,2025-10
ORD00215,2025-10-03,Customer_0064,Data Logger,Data Solutions,West,Vikram,8,6959.32,0.15,47323.38,35074.97,12248.4,0.2588,2025-10
ORD00566,2025-10-03,Customer_0481,Advanced Meter,Energy Management,North,Aarav,20,13125.66,0.05,249387.54,170633.58,78753.96,0.3158,2025-10
ORD04284,2025-10-03,Customer_0493,Communication Module,IoT Devices,South,Rohan,19,4360.08,0.15,70415.29,51361.74,19053.55,0.2706,2025-10
ORD00721,2025-10-03,Customer_0393,Communication Module,IoT Devices,Central,Aarav,16,4042.85,0.2,51748.48,40105.07,11643.41,0.225,2025-10
ORD02365,2025-10-03,Customer_0483,Data Logger,Data Solutions,South,Vikram,19,7477.55,0.25,106555.09,89506.27,17048.81,0.16,2025-10
ORD02401,2025-10-03,Customer_0023,IoT Gateway,IoT Devices,North,Meera,8,15952.43,0.1,114857.5,76571.66,38285.83,0.3333,2025-10
ORD00994,2025-10-03,Customer_0456,Smart Meter,Energy Management,East,Vikram,10,8778.82,0.05,83398.79,59695.98,23702.81,0.2842,2025-10
ORD01989,2025-10-03,Customer_0017,Data Logger,Data Solutions,East,Rahul,4,6144.91,0.1,22121.68,15485.17,6636.5,0.3,2025-10
ORD00092,2025-10-04,Customer_0022,Communication Module,IoT Devices,Central,Kavya,5,4069.87,0.05,19331.88,12616.6,6715.29,0.3474,2025-10
ORD00497,2025-10-04,Customer_0302,Network Controller,Networking,Central,Sneha,20,19878.75,0.2,318060.0,230593.5,87466.5,0.275,2025-10
ORD01067,2025-10-04,Customer_0154,IoT Gateway,IoT Devices,North,Rahul,18,14000.85,0.0,252015.3,151209.18,100806.12,0.4,2025-10
ORD00830,2025-10-04,Customer_0127,Communication Module,IoT Devices,Central,Kavya,3,3849.36,0.05,10970.68,7159.81,3810.87,0.3474,2025-10
ORD00280,2025-10-04,Customer_0139,IoT Gateway,IoT Devices,West,Rahul,8,14559.75,0.05,110654.1,69886.8,40767.3,0.3684,2025-10
ORD01013,2025-10-04,Customer_0391,IoT Gateway,IoT Devices,South,Aarav,5,16173.94,0.1,72782.73,48521.82,24260.91,0.3333,2025-10
ORD00850,2025-10-04,Customer_0259,Communication Module,IoT Devices,West,Vikram,6,4600.22,0.25,20700.99,17112.82,3588.17,0.1733,2025-10
ORD03635,2025-10-04,Customer_0111,Smart Sensor,IoT Devices,West,Vikram,18,5010.46,0.1,81169.45,55014.85,26154.6,0.3222,2025-10
ORD00235,2025-10-04,Customer_0381,IoT Gateway,IoT Devices,West,Arjun,13,14554.87,0.0,189213.31,113527.99,75685.32,0.4,2025-10
ORD03361,2025-10-04,Customer_0433,Cloud Platform,Software,Central,Rahul,7,31560.75,0.15,187786.46,66277.57,121508.89,0.6471,2025-10
ORD04288,2025-10-04,Customer_0347,Data Logger,Data Solutions,South,Meera,12,6825.48,0.15,69619.9,51600.63,18019.27,0.2588,2025-10
ORD02928,2025-10-04,Customer_0173,Network Controller,Networking,South,Ananya,12,19125.75,0.05,218033.55,133115.22,84918.33,0.3895,2025-10
ORD03807,2025-10-04,Customer_0168,Data Logger,Data Solutions,South,Rahul,2,6717.71,0.0,13435.42,8464.31,4971.11,0.37,2025-10
ORD04811,2025-10-04,Customer_0111,Analytics License,Software,North,Kavya,15,22794.71,0.2,273536.52,119672.23,153864.29,0.5625,2025-10
ORD03304,2025-10-05,Customer_0080,IoT Gateway,IoT Devices,South,Rohan,11,13881.53,0.1,137427.15,91618.1,45809.05,0.3333,2025-10
ORD02023,2025-10-05,Customer_0176,Smart Sensor,IoT Devices,North,Arjun,16,5851.47,0.15,79579.99,57110.35,22469.64,0.2824,2025-10
ORD02433,2025-10-05,Customer_0116,Communication Module,IoT Devices,West,Priya,8,4382.54,0.1,31554.29,21737.4,9816.89,0.3111,2025-10
ORD04341,2025-10-05,Customer_0434,Communication Module,IoT Devices,Central,Ananya,18,3835.01,0.15,58675.65,42798.71,15876.94,0.2706,2025-10
ORD04890,2025-10-05,Customer_0192,Analytics License,Software,West,Rahul,16,20954.98,0.15,284987.73,117347.89,167639.84,0.5882,2025-10
ORD02574,2025-10-05,Customer_0496,Energy Monitor,Energy Management,North,Meera,3,7049.64,0.25,15861.69,13535.31,2326.38,0.1467,2025-10
ORD01039,2025-10-05,Customer_0353,IoT Gateway,IoT Devices,West,Arjun,20,13955.94,0.0,279118.8,167471.28,111647.52,0.4,2025-10
ORD04356,2025-10-05,Customer_0160,Smart Sensor,IoT Devices,West,Rahul,20,5954.22,0.1,107175.96,72641.48,34534.48,0.3222,2025-10
ORD03506,2025-10-05,Customer_0256,Smart Meter,Energy Management,East,Meera,20,7825.12,0.1,140852.16,106421.63,34430.53,0.2444,2025-10
ORD02918,2025-10-05,Customer_0345,Advanced Meter,Energy Management,Central,Aarav,3,13460.43,0.15,34324.1,26247.84,8076.26,0.2353,2025-10
ORD00778,2025-10-05,Customer_0222,IoT Gateway,IoT Devices,Central,Rahul,18,14483.53,0.2,208562.83,156422.12,52140.71,0.25,2025-10
ORD03755,2025-10-05,Customer_0068,Communication Module,IoT Devices,Central,Rahul,15,3967.45,0.05,56536.16,36897.28,19638.88,0.3474,2025-10
ORD00526,2025-10-05,Customer_0388,Cloud Platform,Software,West,Meera,10,36133.78,0.2,289070.24,108401.34,180668.9,0.625,2025-10
ORD03921,2025-10-05,Customer_0057,Analytics License,Software,North,Rohan,9,21369.64,0.1,173094.08,67314.37,105779.72,0.6111,2025-10
ORD01449,2025-10-05,Customer_0293,Advanced Meter,Energy Management,East,Aarav,17,12243.11,0.05,197726.23,135286.37,62439.86,0.3158,2025-10
ORD03184,2025-10-06,Customer_0221,Advanced Meter,Energy Management,West,Aarav,14,13056.85,0.25,137096.92,118817.34,18279.59,0.1333,2025-10
ORD03354,2025-10-06,Customer_0222,Energy Monitor,Energy Management,Central,Priya,7,7378.84,0.05,49069.29,33057.2,16012.08,0.3263,2025-10
ORD04249,2025-10-06,Customer_0109,Analytics License,Software,South,Sneha,4,23772.8,0.2,76072.96,33281.92,42791.04,0.5625,2025-10
ORD00324,2025-10-06,Customer_0267,Cloud Platform,Software,West,Meera,18,32153.86,0.1,520892.53,173630.84,347261.69,0.6667,2025-10
ORD00451,2025-10-06,Customer_0318,IoT Gateway,IoT Devices,North,Vikram,13,13612.71,0.0,176965.23,106179.14,70786.09,0.4,2025-10
ORD03560,2025-10-06,Customer_0366,Smart Sensor,IoT Devices,North,Priya,9,5714.84,0.15,43718.53,31374.47,12344.05,0.2824,2025-10
ORD01339,2025-10-06,Customer_0406,Smart Sensor,IoT Devices,East,Vikram,10,5917.34,0.1,53256.06,36095.77,17160.29,0.3222,2025-10
ORD04959,2025-10-06,Customer_0288,Network Controller,Networking,West,Priya,1,19062.54,0.15,16203.16,11056.27,5146.89,0.3176,2025-10
ORD01636,2025-10-06,Customer_0489,Energy Monitor,Energy Management,West,Vikram,17,6789.92,0.0,115428.64,73874.33,41554.31,0.36,2025-10
ORD02602,2025-10-06,Customer_0162,Smart Sensor,IoT Devices,Central,Rahul,15,5119.21,0.05,72948.74,46840.77,26107.97,0.3579,2025-10
ORD00524,2025-10-06,Customer_0062,Smart Sensor,IoT Devices,North,Rahul,18,6004.35,0.1,97270.47,65927.76,31342.71,0.3222,2025-10
ORD01947,2025-10-07,Customer_0181,Smart Sensor,IoT Devices,East,Rohan,19,6038.52,0.05,108995.29,69986.45,39008.84,0.3579,2025-10
ORD02790,2025-10-07,Customer_0451,Network Controller,Networking,North,Meera,15,19277.13,0.15,245783.41,167711.03,78072.38,0.3176,2025-10
ORD03654,2025-10-07,Customer_0047,Communication Module,IoT Devices,North,Aarav,9,4004.75,0.0,36042.75,22346.51,13696.24,0.38,2025-10
ORD04806,2025-10-07,Customer_0231,IoT Gateway,IoT Devices,South,Ananya,10,14911.74,0.1,134205.66,89470.44,44735.22,0.3333,2025-10
ORD00308,2025-10-07,Customer_0316,Smart Meter,Energy Management,West,Vikram,4,8951.37,0.05,34015.21,24347.73,9667.48,0.2842,2025-10
ORD02194,2025-10-07,Customer_0330,IoT Gateway,IoT Devices,Central,Kavya,6,14347.5,0.05,81780.75,51651.0,30129.75,0.3684,2025-10
ORD04845,2025-10-07,Customer_0173,Communication Module,IoT Devices,South,Kavya,8,4427.23,0.1,31876.06,21959.06,9917.0,0.3111,2025-10
ORD01296,2025-10-07,Customer_0373,IoT Gateway,IoT Devices,East,Arjun,8,15130.62,0.15,102888.22,72626.98,30261.24,0.2941,2025-10
ORD03365,2025-10-07,Customer_0154,Data Logger,Data Solutions,North,Rahul,19,6488.34,0.0,123278.46,77665.43,45613.03,0.37,2025-10
ORD00640,2025-10-07,Customer_0216,Cloud Platform,Software,South,Meera,10,35326.87,0.2,282614.96,105980.61,176634.35,0.625,2025-10
ORD04082,2025-10-07,Customer_0008,Advanced Meter,Energy Management,East,Priya,20,13583.92,0.05,258094.48,176590.96,81503.52,0.3158,2025-10
ORD00418,2025-10-07,Customer_0138,Analytics License,Software,East,Vikram,2,19885.04,0.0,39770.08,13919.53,25850.55,0.65,2025-10
ORD04621,2025-10-08,Customer_0299,Energy Monitor,Energy Management,East,Kavya,9,7240.4,0.0,65163.6,41704.7,23458.9,0.36,2025-10
ORD02255,2025-10-08,Customer_0136,Communication Module,IoT Devices,East,Aarav,8,4541.61,0.25,27249.66,22526.39,4723.27,0.1733,2025-10
ORD02788,2025-10-08,Customer_0081,Smart Meter,Energy Management,South,Rohan,17,8098.35,0.05,130788.35,93616.93,37171.43,0.2842,2025-10
ORD00341,2025-10-08,Customer_0215,Smart Meter,Energy Management,North,Rahul,8,8907.84,0.2,57010.18,48458.65,8551.53,0.15,2025-10
ORD01699,2025-10-08,Customer_0010,Energy Monitor,Energy Management,West,Priya,18,7372.75,0.1,119438.55,84934.08,34504.47,0.2889,2025-10
ORD02800,2025-10-08,Customer_0012,IoT Gateway,IoT Devices,Central,Rahul,8,14068.37,0.15,95664.92,67528.18,28136.74,0.2941,2025-10
ORD04707,2025-10-08,Customer_0324,Network Controller,Networking,Central,Meera,2,17021.73,0.05,32341.29,19745.21,12596.08,0.3895,2025-10
ORD01819,2025-10-08,Customer_0103,Data Logger,Data Solutions,West,Meera,6,6199.96,0.15,31619.8,23435.85,8183.95,0.2588,2025-10
ORD00190,2025-10-08,Customer_0027,Smart Meter,Energy Management,West,Vikram,12,8606.68,0.1,92952.14,70230.51,22721.64,0.2444,2025-10
ORD03168,2025-10-08,Customer_0139,IoT Gateway,IoT Devices,North,Arjun,10,14036.64,0.15,119311.44,84219.84,35091.6,0.2941,2025-10
ORD03376,2025-10-08,Customer_0296,IoT Gateway,IoT Devices,West,Ananya,4,15756.77,0.2,50421.66,37816.25,12605.42,0.25,2025-10
ORD04920,2025-10-08,Customer_0037,Network Controller,Networking,West,Vikram,11,18465.46,0.0,203120.06,117809.63,85310.43,0.42,2025-10
ORD03389,2025-10-08,Customer_0497,Analytics License,Software,East,Sneha,5,21654.41,0.05,102858.45,37895.22,64963.23,0.6316,2025-10
ORD01613,2025-10-09,Customer_0478,Analytics License,Software,East,Rohan,8,20241.62,0.15,137643.02,56676.54,80966.48,0.5882,2025-10
ORD01280,2025-10-09,Customer_0405,IoT Gateway,IoT Devices,South,Meera,16,15565.94,0.25,186791.28,149433.02,37358.26,0.2,2025-10
ORD04772,2025-10-09,Customer_0273,Energy Monitor,Energy Management,Central,Kavya,6,6597.63,0.05,37606.49,25334.9,12271.59,0.3263,2025-10
ORD04340,2025-10-09,Customer_0156,Cloud Platform,Software,West,Rohan,8,34037.3,0.05,258683.48,81689.52,176993.96,0.6842,2025-10
ORD03276,2025-10-09,Customer_0096,Data Logger,Data Solutions,West,Kavya,16,7323.9,0.0,117182.4,73824.91,43357.49,0.37,2025-10
ORD01379,2025-10-09,Customer_0459,Smart Sensor,IoT Devices,Central,Ananya,8,5812.31,0.2,37198.78,28364.07,8834.71,0.2375,2025-10
ORD04727,2025-10-09,Customer_0302,Energy Monitor,Energy Management,Central,Rohan,14,6803.27,0.15,80958.91,60957.3,20001.61,0.2471,2025-10
ORD01459,2025-10-09,Customer_0210,Energy Monitor,Energy Management,Central,Sneha,12,7481.26,0.1,80797.61,57456.08,23341.53,0.2889,2025-10
ORD00508,2025-10-09,Customer_0305,Energy Monitor,Energy Management,East,Rohan,17,6777.0,0.1,103688.1,73733.76,29954.34,0.2889,2025-10
ORD03099,2025-10-09,Customer_0337,Advanced Meter,Energy Management,South,Priya,6,11868.01,0.15,60526.85,46285.24,14241.61,0.2353,2025-10
ORD02086,2025-10-09,Customer_0309,Smart Meter,Energy Management,Central,Priya,14,8989.09,0.15,106970.17,85576.14,21394.03,0.2,2025-10
ORD03792,2025-10-09,Customer_0135,Network Controller,Networking,West,Rohan,10,19593.39,0.1,176340.51,113641.66,62698.85,0.3556,2025-10
ORD04879,2025-10-09,Customer_0087,Smart Sensor,IoT Devices,East,Rohan,20,5488.62,0.25,82329.3,66961.16,15368.14,0.1867,2025-10
ORD04771,2025-10-09,Customer_0462,Energy Monitor,Energy Management,Central,Rohan,8,6648.7,0.15,45211.16,34041.34,11169.82,0.2471,2025-10
ORD02369,2025-10-09,Customer_0468,Network Controller,Networking,West,Arjun,3,17124.98,0.1,46237.45,29797.47,16439.98,0.3556,2025-10
ORD03485,2025-10-09,Customer_0070,Smart Meter,Energy Management,East,Vikram,10,9309.66,0.15,79132.11,63305.69,15826.42,0.2,2025-10
ORD01386,2025-10-09,Customer_0270,Network Controller,Networking,South,Ananya,18,19359.48,0.15,296200.04,202112.97,94087.07,0.3176,2025-10
ORD01858,2025-10-09,Customer_0126,Smart Sensor,IoT Devices,West,Sneha,12,5091.83,0.05,58046.86,37272.2,20774.67,0.3579,2025-10
ORD01877,2025-10-09,Customer_0419,IoT Gateway,IoT Devices,South,Rahul,6,15224.73,0.05,86780.96,54809.03,31971.93,0.3684,2025-10
ORD04729,2025-10-10,Customer_0413,Network Controller,Networking,West,Vikram,10,18641.1,0.05,177090.45,108118.38,68972.07,0.3895,2025-10
ORD04045,2025-10-10,Customer_0355,Smart Meter,Energy Management,West,Sneha,5,8429.52,0.15,35825.46,28660.37,7165.09,0.2,2025-10
ORD00421,2025-10-10,Customer_0162,Smart Sensor,IoT Devices,Central,Kavya,10,5797.17,0.2,46377.36,35362.74,11014.62,0.2375,2025-10
ORD02663,2025-10-10,Customer_0326,Analytics License,Software,West,Arjun,6,24017.64,0.1,129695.26,50437.04,79258.21,0.6111,2025-10
ORD02452,2025-10-10,Customer_0336,Smart Sensor,IoT Devices,South,Rahul,15,5743.67,0.05,81847.3,52554.58,29292.72,0.3579,2025-10
ORD02151,2025-10-10,Customer_0460,Smart Sensor,IoT Devices,East,Aarav,19,5193.14,0.0,98669.66,60188.49,38481.17,0.39,2025-10
ORD01761,2025-10-10,Customer_0308,Smart Sensor,IoT Devices,Central,Aarav,8,5872.12,0.15,39930.42,28655.95,11274.47,0.2824,2025-10
ORD00068,2025-10-10,Customer_0339,Smart Sensor,IoT Devices,Central,Aarav,2,5039.48,0.0,10078.96,6148.17,3930.79,0.39,2025-10
ORD01766,2025-10-10,Customer_0445,Smart Meter,Energy Management,Central,Aarav,3,8394.48,0.2,20146.75,17124.74,3022.01,0.15,2025-10
ORD04606,2025-10-10,Customer_0175,IoT Gateway,IoT Devices,Central,Vikram,18,13923.54,0.2,200498.98,150374.23,50124.74,0.25,2025-10
ORD02686,2025-10-10,Customer_0222,Analytics License,Software,South,Meera,20,20821.59,0.15,353967.03,145751.13,208215.9,0.5882,2025-10
ORD00465,2025-10-10,Customer_0320,Smart Meter,Energy Management,East,Rahul,16,9116.49,0.05,138570.65,99187.41,39383.24,0.2842,2025-10
ORD02124,2025-10-10,Customer_0324,Cloud Platform,Software,South,Meera,11,33040.67,0.05,345275.0,109034.21,236240.79,0.6842,2025-10
ORD01893,2025-10-11,Customer_0342,Network Controller,Networking,South,Meera,15,18571.89,0.15,236791.6,161575.44,75216.15,0.3176,2025-10
ORD00277,2025-10-11,Customer_0214,Data Logger,Data Solutions,North,Aarav,11,6793.81,0.1,67258.72,47081.1,20177.62,0.3,2025-10
ORD02605,2025-10-11,Customer_0339,Smart Sensor,IoT Devices,South,Ananya,2,6026.62,0.0,12053.24,7352.48,4700.76,0.39,2025-10
ORD03566,2025-10-11,Customer_0134,Advanced Meter,Energy Management,North,Sneha,4,12925.5,0.2,41361.6,33606.3,7755.3,0.1875,2025-10
ORD04188,2025-10-11,Customer_0241,Communication Module,IoT Devices,Central,Rahul,3,4475.28,0.2,10740.67,8324.02,2416.65,0.225,2025-10
ORD02389,2025-10-11,Customer_0305,Smart Meter,Energy Management,East,Kavya,16,8643.59,0.2,110637.95,94042.26,16595.69,0.15,2025-10
ORD00064,2025-10-11,Customer_0367,Cloud Platform,Software,Central,Arjun,14,36237.39,0.1,456591.11,152197.04,304394.08,0.6667,2025-10
ORD03500,2025-10-11,Customer_0470,Smart Sensor,IoT Devices,Central,Priya,14,5825.93,0.2,65250.42,49753.44,15496.97,0.2375,2025-10
ORD00018,2025-10-11,Customer_0134,Analytics License,Software,West,Sneha,2,22547.16,0.05,42839.6,15783.01,27056.59,0.6316,2025-10
ORD04069,2025-10-11,Customer_0399,Network Controller,Networking,West,Vikram,18,17464.15,0.05,298636.97,182325.73,116311.24,0.3895,2025-10
ORD02341,2025-10-11,Customer_0270,IoT Gateway,IoT Devices,West,Priya,12,13584.02,0.2,130406.59,97804.94,32601.65,0.25,2025-10
ORD03432,2025-10-11,Customer_0391,Cloud Platform,Software,Central,Sneha,2,37942.52,0.1,68296.54,22765.51,45531.02,0.6667,2025-10
ORD01549,2025-10-11,Customer_0410,Advanced Meter,Energy Management,East,Meera,18,12350.37,0.1,200075.99,144499.33,55576.67,0.2778,2025-10
ORD01540,2025-10-11,Customer_0442,Advanced Meter,Energy Management,Central,Vikram,18,13074.02,0.0,235332.36,152966.03,82366.33,0.35,2025-10
ORD04659,2025-10-11,Customer_0343,Smart Meter,Energy Management,East,Ananya,1,8620.93,0.05,8189.88,5862.23,2327.65,0.2842,2025-10
ORD04058,2025-10-12,Customer_0154,Analytics License,Software,South,Vikram,1,19933.77,0.15,16943.7,6976.82,9966.88,0.5882,2025-10
ORD03004,2025-10-12,Customer_0085,Communication Module,IoT Devices,North,Aarav,2,4315.93,0.05,8200.27,5351.75,2848.51,0.3474,2025-10
ORD02289,2025-10-12,Customer_0110,Data Logger,Data Solutions,Central,Ananya,9,7040.36,0.1,57026.92,39918.84,17108.07,0.3,2025-10
ORD01847,2025-10-12,Customer_0144,Cloud Platform,Software,East,Aarav,2,36410.43,0.15,61897.73,21846.26,40051.47,0.6471,2025-10
ORD00878,2025-10-12,Customer_0037,Smart Sensor,IoT Devices,North,Ananya,16,5906.58,0.05,89780.02,57648.22,32131.8,0.3579,2025-10
ORD02469,2025-10-12,Customer_0142,Smart Meter,Energy Management,Central,Arjun,5,7713.5,0.1,34710.75,26225.9,8484.85,0.2444,2025-10
ORD03712,2025-10-12,Customer_0048,Analytics License,Software,North,Rahul,20,20791.48,0.15,353455.16,145540.36,207914.8,0.5882,2025-10
ORD02876,2025-10-12,Customer_0120,Advanced Meter,Energy Management,West,Arjun,18,11999.94,0.0,215998.92,140399.3,75599.62,0.35,2025-10
ORD03499,2025-10-12,Customer_0216,Network Controller,Networking,South,Vikram,5,18390.65,0.0,91953.25,53332.88,38620.37,0.42,2025-10
ORD01815,2025-10-12,Customer_0399,Advanced Meter,Energy Management,West,Arjun,17,13746.88,0.1,210327.26,151903.02,58424.24,0.2778,2025-10
ORD01985,2025-10-12,Customer_0420,Smart Sensor,IoT Devices,East,Arjun,8,5515.45,0.1,39711.24,26915.4,12795.84,0.3222,2025-10
ORD02346,2025-10-12,Customer_0113,Communication Module,IoT Devices,East,Kavya,2,3887.53,0.1,6997.55,4820.54,2177.02,0.3111,2025-10
ORD02896,2025-10-12,Customer_0342,Data Logger,Data Solutions,South,Sneha,16,6247.61,0.2,79969.41,62975.91,16993.5,0.2125,2025-10
ORD00378,2025-10-12,Customer_0401,Smart Meter,Energy Management,Central,Kavya,13,8681.69,0.05,107218.87,76746.14,30472.73,0.2842,2025-10
ORD04483,2025-10-12,Customer_0359,Smart Meter,Energy Management,North,Meera,3,8368.77,0.1,22595.68,17072.29,5523.39,0.2444,2025-10
ORD04487,2025-10-12,Customer_0113,Data Logger,Data Solutions,East,Ananya,13,7162.23,0.1,83798.09,58658.66,25139.43,0.3,2025-10
ORD01245,2025-10-12,Customer_0267,Energy Monitor,Energy Management,South,Priya,9,7469.09,0.2,53777.45,43021.96,10755.49,0.2,2025-10
ORD03985,2025-10-12,Customer_0432,Energy Monitor,Energy Management,Central,Vikram,1,6644.08,0.05,6311.88,4252.21,2059.66,0.3263,2025-10
ORD04334,2025-10-12,Customer_0389,Network Controller,Networking,Central,Ananya,11,19589.78,0.15,183164.44,124982.8,58181.65,0.3176,2025-10
ORD03788,2025-10-12,Customer_0200,Data Logger,Data Solutions,West,Arjun,4,7002.1,0.15,23807.14,17645.29,6161.85,0.2588,2025-10
ORD02570,2025-10-13,Customer_0345,Energy Monitor,Energy Management,Central,Priya,20,7224.01,0.25,108360.15,92467.33,15892.82,0.1467,2025-10
ORD01605,2025-10-13,Customer_0297,Communication Module,IoT Devices,South,Rahul,6,3845.21,0.15,19610.57,14304.18,5306.39,0.2706,2025-10
ORD04351,2025-10-13,Customer_0219,Communication Module,IoT Devices,North,Aarav,1,4611.46,0.1,4150.31,2859.11,1291.21,0.3111,2025-10
ORD03740,2025-10-13,Customer_0144,IoT Gateway,IoT Devices,Central,Kavya,6,14759.48,0.05,84129.04,53134.13,30994.91,0.3684,2025-10
ORD01609,2025-10-13,Customer_0281,Energy Monitor,Energy Management,South,Kavya,2,6534.63,0.0,13069.26,8364.33,4704.93,0.36,2025-10
ORD00569,2025-10-13,Customer_0238,Advanced Meter,Energy Management,South,Arjun,7,13587.93,0.1,85603.96,61825.08,23778.88,0.2778,2025-10
ORD02904,2025-10-13,Customer_0034,Smart Meter,Energy Management,West,Aarav,3,8970.67,0.2,21529.61,18300.17,3229.44,0.15,2025-10
ORD03914,2025-10-13,Customer_0429,Energy Monitor,Energy Management,East,Priya,6,6939.36,0.1,37472.54,26647.14,10825.4,0.2889,2025-10
ORD00087,2025-10-13,Customer_0308,Advanced Meter,Energy Management,North,Kavya,15,12343.69,0.2,148124.28,120350.98,27773.3,0.1875,2025-10
ORD04463,2025-10-13,Customer_0108,Energy Monitor,Energy Management,South,Rohan,12,6730.9,0.1,72693.72,51693.31,21000.41,0.2889,2025-10
ORD04016,2025-10-13,Customer_0492,IoT Gateway,IoT Devices,North,Sneha,20,14531.64,0.15,247037.88,174379.68,72658.2,0.2941,2025-10
ORD03439,2025-10-13,Customer_0357,Network Controller,Networking,Central,Meera,11,19970.97,0.15,186728.57,127414.79,59313.78,0.3176,2025-10
ORD00252,2025-10-13,Customer_0036,Cloud Platform,Software,Central,Vikram,20,31921.0,0.1,574578.0,191526.0,383052.0,0.6667,2025-10
